reviewer,stars,title,review,date
,4,Changes the way you look at success.,"Changes the way you look at success.. Nice to see some scientific research on what makes someone successful. The 10,000 hours of practice is the key.",2010-02-22
,4,Wonderfully Innovative,Wonderfully Innovative. The research and conversational writing make this a wonderful must read.  It will be particularly interesting for parents and educators.,2010-02-22
of-course,5,Brilliant,Brilliant. Supremely Fascinating!,2010-02-22
,5,,,2010-02-21
DAT68,5,"Another Highly Interesting Read from Gladwell, Althought it is the Weakest of the Three Books I have Read by Him (Tipping Point and Blink being the Others)","Another Highly Interesting Read from Gladwell, Althought it is the Weakest of the Three Books I have Read by Him (Tipping Point and Blink being the Others). Gladwell is simply an amazing writer.  His books make you want more and more.  His thesis here about opportunities being given to people by virtue of circumstance has great applicability with respect to early tracking of students, athletes and any other endeavor where kids are grouped early in life and especially within twelve month blocks of time.  However, the thesis is clearly incomplete because it fails to explain why different people who are given the same situational opportunities are unequally able to take advantage of them: that is, there must be some role for innate ability and other situational benefits that are not the product of history and time period.  (i.e., a highly motivated descendant of Irish farm workers [not European Jewish garment worker]) who struggles to maintain an atmosphere of high dedication to learning and achievement in the home and produces a child who founds a large law firm who was not born in the early 1930s)  Gladwell can be forgiven, however, because his ideas do add to the discourse of factors that go into mega-success.  I will also apply them as ""the system"" attempts to track my own son when he enters school, athletics, music, art, etc.  ""Outliers"" still gets the five stars from me because Gladwell is such a highly engaging writer.",2010-02-21
,4,,,2010-02-19
MimiSC,5,Outliers - an eye-opening read!,"Outliers - an eye-opening read!. Research referenced in this easy-read provides insight into what might explain the success of many well-known individuals.  Historical references and facts abound ... this book provides excellent nurture for table talk, and for the young, much to consider as to what it takes to get ahead in the game of life!",2010-02-18
,5,,,2010-02-17
,4,,,2010-02-16
,4,,,2010-02-16
,4,,,2010-02-16
,4,,,2010-02-14
Vicki-in-Canyon-Country,4,So that's how it works!,"So that's how it works!. Learned so much about how people tick.  It's full of ""ah"" moments. Read his Blink too.
 
Skip a Sociology degree - Read his books.",2010-02-14
RebTedYoda,5,Achieves Eureka Status,"Achieves Eureka Status. Gladwell's gift is to to take what you know and twist it on its head.  He takes pleasure in making you see that the ""truths"" you have believed are not true.  What is counterintuitive is often what is true.  The hidden becomes revealed.  He gives the reader many ""wow"" moments.  I bought all his other books because of reading ""Outliers"".",2010-02-13
,5,,,2010-02-12
,5,,,2010-02-11
Michellealysha,4,Are There True Outliers?,"Are There True Outliers?. Who would have ever thought that the Beatles, star athletes, and Bill Gates would have something in common? Most would think all they have in common is what meets the eye: their wealth. No, it's the fact that they are all outliers. In the book Outliers, by Malcolm Gladwell, Gladwell challenges their ""success"" by asking why was it so easy for these individuals? Gladwell uses data and facts that the ""average Joe"" can understand. Gladwell shows that the road to success isn't just determination and talent; it's also opportunities and social class. Gladwell shows that some successful people aren't just outliers; they are given advantages by circumstance, social class, and culture that you and I may not have.
	Gladwell has a smooth writing style that is easily read. If you wanted a fluid, quick, and interesting book, I would recommend Outliers. It was fun to read and made me question if I was given these rare circumstances, who the person I could be if I was given all of the opportunities the ""outliers"" received. Outliers in a motivational and uplifting book about ordinary people who, given extraordinary circumstances, made the best out of it. Any book that has a good message like that gets a ""thumbs up"" from me. Gladwell uses a lot of charts, tables and other eye catching graphic items in his book to keep the reader not only entertained, but also to demonstrate that he is not just making up his data about the outliers. I really enjoyed how different outliers were discussed in same chapter to show their similarities. Gladwell also does a good job researching his topics including quotes from outliers and subject experts on the given subjects and people. He keeps an upbeat tone throughout the book and always proves his point thoroughly.
	But with by proving his point so thoroughly, sometimes I was bored with all of the facts. While the book wouldn't be the same without all the facts, sometimes the point was overstated and redundant. Some may like the thoughtful thoroughness of the writing but I believed him and was in awe of the facts in short order. I would have liked to see how an average person could actually become lucky, a true outlier; but this of course would contradict the book. Nevertheless, it would have been nice to see someone who truly ""earned their stripes."" 
	Outliers is a book for anyone who has ever wondered why some excel while others just fit into the norm. It is a captivating book for anyone who wants to read about an engaging topic that gets into the heads of the world's elite members. The book is a book of success, and good fortune, for those who receive it. Outliers reminds us all to be all that we can be because we have been given certain circumstances or, as Gladwell states from the Matthew Effect, ""opportunities that lead to further success""  If you like an upbeat informative read the keeps you yearning for more, I would hands down recommend Outliers by Malcolm Gladwell.",2010-02-08
,2,Was There a Point to Outliers?,"Was There a Point to Outliers?. The disappointing and monotonous book, Outliers, did not deserve to be on the Top Seller's List, at least in my mind.  The repetitive style of writing that Malcolm Gadwell chose to use ended up losing its impact within the first three chapters.  His outdated examples and confusing thought process turned the somewhat interested youth away.
The story starts out with a little spunk and a new way of looking at something.  An open mind is necessary because buying into his thoughts is key to enjoying the message.  The challenge of keeping an open mind served to be a good lesson for future readings, and necessary to liking his book.  The beginning is intriguing and leaves you with the feeling of wanting more.  All of his evidence is backed up with solid sources and further validates his point, but this interesting style of writing doesn't last for long.
As the story goes on Gladwell continues to say the same facts over and over, and doesn't satisfy the reader's feeling of wanting more. For example in the beginning of the story Gladwell touches on the fact that opportunities and time of birth are essential to success.  There is a long and satisfying chapter about this subject in the beginning.  Just when you thought a new idea would be introduced you keep getting hit with the same idea.  Gladwell mentions opportunities and time of birth in almost every chapter.  He not only shows how it helped this person, but goes on to explain it yet again.
Unlike most stories there was no conclusion to his ideas.  Gladwell did not organize his thoughts; furthermore, resulting in a confusing book.  By not keeping his readers interested Gladwell failed to communicate the message that he was trying to send.  Gladwell needed to be more convincing, brief and interesting in order to pull in his readers.",2010-02-08
,5,,,2010-02-07
Dale51,5,A lot of insight into preparing your children for life.,"A lot of insight into preparing your children for life.. This book can help make a lot of sense out of your life or your families life.  Clear and well written.  Malcolm Gladwell is a good story teller. He gives a fairly compelling argument about how important preparation is so that when opportunity comes along you are ready.  Malcolm Gladwell who reads the book himself, is also a good reader.",2010-02-07
MrMagister,5,Gladwell is always worth reading,"Gladwell is always worth reading. As always, superbly written and thought provoking.",2010-02-06
sandylovesbooks,5,Outliers is Amazing,"Outliers is Amazing. I found Gladwell's ""Outliers"" as wonderful as his other books, ""Blink"" and ""The Tipping Point."" As usual, Gladwell takes the reader through a thought process that allows wonder and information to coexist. I gave this book to my brother for Christmas (after reading it myself) and he told me that his copy is now on it's fourth reader.",2010-02-06
,5,"Read ""Outliers""!","Read ""Outliers""!. Like Malcolm Gladwell's other books ""Tipping Point"", and ""Blink"", this book takes seemingly disparate facts and weaves them together in a way that explains our society. His writing is very readable - I would recommend this books for everyone.",2010-02-06
,5,,,2010-02-06
runningjohn,5,Great stories,"Great stories. Interesting stories on a range of subjects from airline pilots to computer geeks, to the history of jamica.  All shows how a lucky handful get to be successful.  
I was hoping there would be some useful tips but the moral of the story seems to be you have to be in the right place at the right time.",2010-02-05
