reviewer,stars,title,review,date
Jorge De La Pena,5,,,2010-11-06T18:44:02.000+00:00
Edward Ward,3,,,2010-11-04T21:18:36.000+00:00
EricLoscheider,5,,,2010-11-04T18:31:34.000+00:00
Karen Morton,5,,,2010-11-04T09:31:14.000+00:00
Jacqueline82,4,,,2010-11-02T21:54:42.000+00:00
garry kelman,4,,,2010-11-02T04:29:06.000+00:00
Jonathan Hunsucker,5,,,2010-10-30T02:10:06.000+00:00
MaryB92,3,,,2010-10-27T21:45:14.000+00:00
Collin Fischer,5,,,2010-10-26T19:22:49.000+00:00
Mela Miroff,5,,,2010-10-26T06:36:10.000+00:00
Jeff Lee,5,,,2010-10-26T06:33:48.000+00:00
Prathipkumar Rajasekar,3,,,2010-10-25T04:28:40.000+00:00
paulette cervenka,5,,,2010-10-25T01:55:17.000+00:00
shortbread,5,,,2010-10-24T19:21:58.000+00:00
John Silak,4,,,2010-10-22T18:08:52.000+00:00
ccamp,5,"Superb, intelligent, fascinating: everyone should read this book!","Outliers by Malcolm Gladwell is one of the most educated, eye-opening, reader friendly books I have ever read. And that's saying something. Being thirteen years old, many books relating to this topic are quite complex and hard to understand. However, Outliers has understandable comparisons and simpler topics in a way that makes it comprehendible but interesting at the same time. Now don't go thinking this is a simple, seventh grade read. It's not. Outliers is sophisticated and intelligent.
	In this succulent statistical story of success, Malcolm Gladwell talks about the outliers of humanity: Bill Gates, Joe Flom, Christopher Langan, and so on. He discusses why Asians are good at math, ""The Ethnic Theory of Plane Crashes"" (title of chapter seven), and what really happens over summer vacation for high poverty and upper class. And most of all, he talks about their stories. According to Outliers, there is no such thing as ""rags to riches."" All those remarkable and extremely successful people got where they were by some chance, and ten thousand hours of practice. Ten thousand hours. That's the magic number. If you get that many hours of doing something, then you will be a master. However, it takes more than drive to get to this ambitious goal: you have to the opportunity to reach it. It just so happened that Bill Gates's school was one of the first to have a computer terminal, and it just so happened that he lived right by the University of Washington which just so happened to also have a computer terminal with free hours from three to six, and so on and so on. 
I only have one argument with Malcolm Gladwell on his book. He forgot to account for genetics and the exceptional person's drive that makes him want to spend every possible moment programming on a computer. How would Joe Flom have become one of the most successful lawyers in America if he hadn't tried hard at school and worked hard enough to get into Harvard Law. Yes, these people had outstanding chances, but without their drive, they would be nowhere.
	I loved Outliers. Malcolm Gladwell did his homework. He uses graphs, charts, and illustrations to convey his point. He gives real-life examples of experiments. Malcolm Gladwell is just right. Outliers changed my world.",2010-10-19T23:17:35.000+00:00
Christabel Lo,5,,,2010-10-19T16:01:21.000+00:00
Matt Hollingsworth,5,,,2010-10-19T05:13:52.000+00:00
cbalanesi,5,,,2010-10-18T15:30:27.000+00:00
Jordan Hom,4,,,2010-10-17T23:37:24.000+00:00
,5,,,2010-10-12T23:34:09.000+00:00
,5,,,2010-10-12T00:33:03.000+00:00
,3,,,2010-10-11T19:10:41.000+00:00
,5,,,2010-10-07T04:02:06.000+00:00
,5,,,2010-10-07T00:29:20.000+00:00
,2,,,2010-10-05T21:43:39.000+00:00
,5,,,2010-10-05T03:45:29.000+00:00
,4,,,2010-10-05T00:17:30.000+00:00
,5,,,2010-10-02T23:09:53.000+00:00
,5,,,2010-10-02T03:52:31.000+00:00
,3,,,2010-10-02T01:58:27.000+00:00
,1,,,2010-09-29T21:39:30.000+00:00
,5,,,2010-09-29T19:55:33.000+00:00
,4,,,2010-09-29T18:38:21.000+00:00
,5,,,2010-09-28T14:21:27.000+00:00
,4,,,2010-09-28T07:13:09.000+00:00
,4,,,2010-09-26T13:43:12.000+00:00
,1,,,2010-09-26T02:29:47.000+00:00
,5,,,2010-09-25T22:58:58.000+00:00
,4,,,2010-09-23T15:47:35.000+00:00
,5,Food for thought--and discussion,"""Outliers"" reminds me of the best that important writers can do-challenge our pre-conceived notions about life's lessons with well researched, clearly written convincing refutations of the status quo. Whether you agree or disagree with Gladwell's conjectures, this is a great book to discuss with friends; it's perfect for a book club choice. Highly recommended.",2010-09-20T17:22:28.000+00:00
,2,,,2010-09-17T12:53:43.000+00:00
,5,,,2010-09-16T03:23:36.000+00:00
,4,,,2010-09-16T02:43:40.000+00:00
,5,,,2010-09-15T21:19:14.000+00:00
,4,,,2010-09-15T07:43:01.000+00:00
,5,,,2010-09-13T03:51:47.000+00:00
,3,,,2010-09-12T09:30:34.000+00:00
,5,,,2010-09-11T22:15:10.000+00:00
,5,,,2010-09-11T11:46:31.000+00:00
VTSkiKid,4,Intriguing,"Have you ever been jealous of someone else's success or wanted to be as successful as some wealthy or talented celebrity?  According to Malcolm Gladwell, author of the book, Outliers, chances are if you were born at the right time of the year, and the right time of the century, have luck on your side and are willing to work lots, you, too, can be on the cover of Forbes Magazine.  In short, if you thought success was all about being innately amazing, this book will change your thinking. And even better, I recommend this book, with only a few reservations.
The first chapter of the book talks about why almost all pro hockey players are born in the first three to four months of the year.   A large part of hockey is being able to push each other around.  Therefore being older and most often bigger than others is a huge advantage.   These older and therefore bigger kids then get chosen for the travel team with the best coach and they get the most playtime. And after a few seasons of preferential treatment these kids are superior.
Another huge part of success, that is largely unexplainable, is straight up luck.  Why did Bill Gates's middle school's mothers' club choose to buy a state of the art computer?  What if he had been born just two years earlier and the technology did not exist when he got to middle school?  Or what if he had been born two years later so that by the time he was in middle school, the demand for computers was so high that it was tough for kids to get time on the system?  He might not have gotten all that time that he easily snatched right up.  As you can see much of success is pure luck.  But the biggest reason Bill Gates succeeded is because he went on to practice his programming.
Just because of when you are born does not trump practice, and the book even agrees.  For example, if you have 10,000 hours of practice by the time you are eighteen, you will be a pro at what you are doing.  Want some real world examples? Just look at Tiger Woods, Bill Gates or Bill Joy.  The amount that Bill Gates and Bill Joy worked from the time they started programming in late middle and early high school is enormous.  The stories that Joy tells of all the time he put in programming blows your mind when you realize there was absolutely nothing else going on in this kid's life.  This young programmer and his colleagues loved what they did.  So they did it lots, and lots and lots! And, look at them now, they're really successful.
I would definitely recommend this book particularly to students because of the stress that some undergo from worrying about the future.  But I will warn you, it may get a bit tedious at points.  Gladwell's writing can go off in tangents.  However, I'm glad I read it and was able to add some awesome information to my repertoire.  So go ahead, read on!",2010-09-10T01:37:23.000+00:00
,4,,,2010-09-05T04:02:50.000+00:00
,5,,,2010-09-05T03:48:27.000+00:00
,5,,,2010-09-03T06:52:30.000+00:00
,5,,,2010-09-01T19:51:57.000+00:00
,5,,,2010-09-01T13:46:57.000+00:00
,5,,,2010-09-01T13:42:37.000+00:00
,3,,,2010-08-31T04:38:00.000+00:00
,3,,,2010-08-30T07:41:39.000+00:00
BigLar81,3,Practice makes perfect!,"I always thought that certain people posses traits which make them better at somethings than most. But this book does a great job dispelling this type of thinking. The stats are striking and make sense. A good read in my opinion for all readers. I still think that some people are just naturally better at things, especially sight or peripheral vision which make them better at sports than most, but practice could account for that as well. This books goes into the background of why people are better at things. It makes sense.",2010-08-29T22:50:53.000+00:00
